query_id,customer_id,query_text,product_category,query_type,resolution_time_hours,customer_satisfaction,customer_tier,customer_tenure_months,customer_total_orders,customer_avg_order_value,query_length_words,has_order_reference,is_urgent,created_datetime,hour_of_day,day_of_week,is_weekend,query_complexity_score
QRY_004857,CUST_0857,Can you expedite shipping for order #ORD591190? I need it urgently,Home & Garden,Shipping,2.53,3.8,Bronze,29.4,12,120.97,11,True,True,2025-03-28 10:40:01,10,4,False,0.096
QRY_004858,CUST_0858,My order #ORD559071 was supposed to arrive yesterday but I haven't received it,Electronics,Shipping,4.84,,Bronze,9.3,13,119.43,13,True,False,2025-06-28 03:07:18,3,5,True,0.3
QRY_004859,CUST_0859,I lost my receipt but want to return this Jacket,Clothing,Returns,2.24,2.6,Silver,13.7,18,119.59,10,False,False,2024-11-12 21:32:57,21,1,False,0.116
QRY_004860,CUST_0860,What's the difference between Sweater and T-shirt?,Clothing,Product Info,1.12,3.8,Bronze,18.2,13,168.16,7,False,False,2025-05-18 15:47:17,15,6,True,0.289
QRY_004861,CUST_0861,My credit card shows a charge of $123.00 but I only ordered items worth $80.00,Home & Garden,Billing,2.08,3.9,Bronze,11.5,15,178.41,15,False,False,2025-03-05 17:32:52,17,2,False,0.417
QRY_004862,CUST_0862,The tracking shows my package is stuck in East Patricia for 3 days,Clothing,Shipping,1.57,4.2,Silver,22.1,12,97.52,13,False,False,2025-04-03 02:54:57,2,3,False,0.229
QRY_004863,CUST_0863,Can you tell me more about the warranty for Textbook?,Books,Product Info,1.52,4.9,Bronze,17.6,8,246.17,10,False,False,2025-09-30 14:04:46,14,1,False,0.132
QRY_004864,CUST_0864,I lost my receipt but want to return this Dress,Clothing,Returns,4.32,2.7,Silver,7.8,13,111.27,10,False,False,2025-03-19 10:05:59,10,2,False,0.368
QRY_004865,CUST_0865,Why was I charged tax on my order when I live in Pennsylvania?,Books,Billing,1.4,3.6,Gold,61.4,12,46.11,13,False,False,2025-02-24 14:16:23,14,0,False,0.552
QRY_004866,CUST_0866,My package was delivered but I wasn't home. Where is it now?,Electronics,Shipping,1.67,3.8,Gold,0.3,12,133.99,12,False,False,2024-10-19 23:39:45,23,5,True,0.404
QRY_004867,CUST_0867,Why was I charged tax on my order when I live in Minnesota?,Home & Garden,Billing,3.92,3.6,Silver,2.1,13,14.78,13,False,False,2025-04-19 19:57:57,19,5,True,0.365
QRY_004868,CUST_0868,The Tennis Racket app keeps crashing on my phone,Sports,Technical Support,6.14,2.0,Bronze,2.7,16,118.51,9,False,False,2025-06-06 04:18:13,4,4,False,0.311
QRY_004869,CUST_0869,What's the difference between Smart Watch and Samsung TV?,Electronics,Product Info,1.83,4.5,Bronze,16.9,15,100.75,9,False,False,2025-02-16 16:42:23,16,6,True,0.214
QRY_004870,CUST_0870,The Jacket arrived damaged. How do I return it?,Clothing,Returns,4.23,3.1,Bronze,1.3,16,159.93,9,False,False,2025-07-30 18:27:24,18,2,False,0.171
QRY_004871,CUST_0871,I need to update my billing address for order #ORD482901,Books,Billing,2.48,3.4,Bronze,13.8,16,124.12,10,True,False,2025-02-28 08:14:44,8,4,False,0.028
QRY_004872,CUST_0872,I need to change the delivery address for order #ORD655780,Electronics,Shipping,3.74,3.1,Silver,20.7,13,145.6,10,True,False,2025-06-02 11:54:00,11,0,False,0.054
QRY_004873,CUST_0873,I can't connect my Coffee Maker to WiFi. What should I do?,Home & Garden,Technical Support,9.88,2.7,Bronze,2.7,11,229.93,12,False,False,2025-01-26 11:48:37,11,6,True,0.172
QRY_004874,CUST_0874,I can't connect my Running Shoes to WiFi. What should I do?,Sports,Technical Support,2.78,2.9,Bronze,23.9,11,190.11,12,False,False,2025-03-22 22:30:57,22,5,True,0.183
QRY_004875,CUST_0875,I need to change the delivery address for order #ORD318992,Books,Shipping,0.83,5.0,Gold,7.9,5,160.24,10,True,False,2024-12-26 15:39:33,15,3,False,0.181
QRY_004876,CUST_0876,Why was I charged tax on my order when I live in Arkansas?,Home & Garden,Billing,3.65,3.6,Silver,6.9,10,188.29,13,False,False,2024-12-13 19:43:44,19,4,False,0.354
QRY_004877,CUST_0877,My Garden Hose stopped working after 2 weeks. Can you help?,Home & Garden,Technical Support,5.2,2.9,Silver,17.4,7,144.78,11,False,False,2025-09-05 00:53:09,0,4,False,0.307
QRY_004878,CUST_0878,Is the Jacket compatible with Sweater?,Clothing,Product Info,0.67,5.0,Silver,2.0,13,169.67,6,False,False,2025-04-26 15:35:06,15,5,True,0.444
QRY_004879,CUST_0879,When will the iPhone be back in stock?,Electronics,Product Info,1.61,3.4,Silver,34.9,11,,8,False,False,2024-12-17 20:34:01,20,1,False,0.137
QRY_004880,CUST_0880,The Jacket app keeps crashing on my phone,Clothing,Technical Support,5.86,2.5,Silver,3.4,10,163.96,8,False,False,2025-09-07 18:17:35,18,6,True,0.502
QRY_004881,CUST_0881,I want to return the Novel I ordered. It doesn't fit properly,Books,Returns,1.56,4.4,Gold,34.3,14,178.6,12,False,False,2024-10-30 05:18:49,5,2,False,0.141
QRY_004882,CUST_0882,My Novel stopped working after 2 weeks. Can you help?,Books,Technical Support,3.52,2.9,Silver,6.1,13,114.76,10,False,False,2025-05-30 08:17:37,8,4,False,0.169
QRY_004883,CUST_0883,Can you tell me more about the warranty for Dress?,Clothing,Product Info,0.81,4.6,Bronze,15.2,9,181.68,10,False,False,2024-12-26 05:29:19,5,3,False,0.143
QRY_004884,CUST_0884,What's the difference between Lawn Mower and Coffee Maker?,Home & Garden,Product Info,0.74,4.3,Silver,20.0,11,115.09,9,False,False,2025-08-22 06:45:30,6,4,False,0.311
QRY_004885,CUST_0885,I need to update my billing address for order #ORD535214,Electronics,Billing,3.2,3.5,Gold,2.2,12,206.98,10,True,False,2024-12-28 06:04:56,6,5,True,0.321
QRY_004886,CUST_0886,My Running Shoes stopped working after 2 weeks. Can you help?,Sports,Technical Support,2.43,2.3,Bronze,65.7,14,130.63,11,False,False,2024-11-10 03:51:33,3,6,True,0.245
QRY_004887,CUST_0887,The tracking shows my package is stuck in Port Charlesmouth for 3 days,Home & Garden,Shipping,1.58,4.4,Gold,7.7,10,179.77,13,False,False,2025-09-25 18:39:50,18,3,False,0.099
QRY_004888,CUST_0888,Why was I charged tax on my order when I live in Wisconsin?,Home & Garden,Billing,2.32,3.3,Silver,1.6,11,120.51,13,False,False,2025-03-22 00:20:28,0,5,True,0.155
QRY_004889,CUST_0889,I want to return the Textbook I ordered. It doesn't fit properly,Books,Returns,3.58,2.6,Bronze,97.7,13,146.87,12,False,False,2025-09-27 13:51:27,13,5,True,0.418
QRY_004890,CUST_0890,My package was delivered but I wasn't home. Where is it now?,Clothing,Shipping,1.17,4.9,Gold,13.7,17,162.16,12,False,False,2025-01-06 16:31:03,16,0,False,0.38
QRY_004891,CUST_0891,My order #ORD192195 was supposed to arrive yesterday but I haven't received it,Electronics,Shipping,2.16,4.0,Gold,5.9,10,227.94,13,True,False,2025-01-24 05:07:40,5,4,False,0.104
QRY_004892,CUST_0892,The MacBook arrived damaged. How do I return it?,Electronics,Returns,2.8,3.6,Silver,32.5,9,73.48,9,False,False,2025-09-17 19:28:22,19,2,False,0.114
QRY_004893,CUST_0893,I need a receipt for my purchase #ORD624463 for tax purposes,Electronics,Billing,4.82,3.1,Bronze,15.4,8,119.62,11,True,False,2025-04-07 22:09:20,22,0,False,0.585
QRY_004894,CUST_0894,My order #ORD146435 was supposed to arrive yesterday but I haven't received it,Sports,Shipping,1.66,3.5,Silver,51.8,8,143.13,13,True,False,2025-01-11 23:24:27,23,5,True,0.17
QRY_004895,CUST_0895,My package was delivered but I wasn't home. Where is it now?,Sports,Shipping,2.85,4.7,Silver,13.0,14,137.85,12,False,False,2025-01-26 15:53:20,15,6,True,0.142
QRY_004896,CUST_0896,My Gaming Console stopped working after 2 weeks. Can you help?,Electronics,Technical Support,6.88,2.4,Silver,26.0,12,150.11,11,False,False,2025-06-12 14:43:08,14,3,False,0.199
QRY_004897,CUST_0897,The Yoga Mat makes a strange noise when I use it,Sports,Technical Support,2.48,2.4,Silver,20.9,11,169.42,11,False,False,2025-07-31 07:38:34,7,3,False,0.604
QRY_004898,CUST_0898,I need to update my billing address for order #ORD778895,Clothing,Billing,2.95,2.9,Silver,2.1,16,145.26,10,True,False,2024-12-18 00:11:35,0,2,False,0.369
QRY_004899,CUST_0899,I ordered Dining Table but received Biography instead,Home & Garden,Returns,4.52,2.6,Bronze,19.1,11,176.33,8,False,False,2024-12-18 19:24:32,19,2,False,0.45
QRY_004900,CUST_0900,My order #ORD550212 was supposed to arrive yesterday but I haven't received it,Books,Shipping,1.15,3.6,Silver,1.3,10,126.13,13,True,False,2025-06-27 22:35:56,22,4,False,0.187
QRY_004901,CUST_0901,I ordered Dumbbells but received Novel instead,Sports,Returns,2.67,4.2,Gold,8.7,8,199.32,7,False,False,2025-08-30 23:27:18,23,5,True,0.479
QRY_004902,CUST_0902,I need to update my billing address for order #ORD216076,Books,Billing,1.32,4.8,Silver,6.2,8,114.4,10,True,False,2025-04-11 09:40:49,9,4,False,0.268
QRY_004903,CUST_0903,Can you tell me more about the warranty for Novel?,Books,Product Info,0.79,4.8,Gold,10.1,12,163.92,10,False,False,2025-09-17 19:21:10,19,2,False,0.712
QRY_004904,CUST_0904,I lost my receipt but want to return this Running Shoes,Sports,Returns,3.57,1.8,Bronze,4.9,3,124.54,11,False,False,2025-06-03 01:05:39,1,1,False,0.11
QRY_004905,CUST_0905,When will the Comic Book be back in stock?,Books,Product Info,0.5,5.0,Gold,3.5,12,129.17,9,False,False,2025-03-11 18:01:13,18,1,False,0.349
QRY_004906,CUST_0906,How do I reset my Bike Helmet to factory settings?,Sports,Technical Support,1.72,4.7,Gold,0.3,11,146.84,10,False,False,2025-09-16 07:28:00,7,1,False,0.288
QRY_004907,CUST_0907,My credit card shows a charge of $151.00 but I only ordered items worth $186.00,Clothing,Billing,1.88,3.5,Silver,11.8,10,-0.38,15,False,False,2025-03-29 06:01:13,6,5,True,0.148
QRY_004908,CUST_0908,Can you tell me more about the warranty for Jacket?,Clothing,Product Info,1.66,3.5,Bronze,76.6,8,178.56,10,False,False,2025-09-11 09:19:40,9,3,False,0.293
QRY_004909,CUST_0909,I need to change the delivery address for order #ORD453955,Clothing,Shipping,1.78,3.3,Bronze,7.9,5,174.7,10,True,False,2025-07-02 22:44:30,22,2,False,0.128
QRY_004910,CUST_0910,The Boots app keeps crashing on my phone,Clothing,Technical Support,3.94,2.0,Bronze,9.1,6,7.27,8,False,False,2025-06-05 17:29:52,17,3,False,0.135
QRY_004911,CUST_0911,I lost my receipt but want to return this Programming Book,Books,Returns,1.62,4.2,Platinum,69.5,10,152.27,11,False,False,2025-10-03 18:29:09,18,4,False,0.041
QRY_004912,CUST_0912,I need to update my billing address for order #ORD407244,Books,Billing,1.09,3.5,Bronze,7.1,11,177.92,10,True,False,2025-06-15 07:28:56,7,6,True,0.451
QRY_004913,CUST_0913,I want to return the Comic Book I ordered. It doesn't fit properly,Books,Returns,2.33,3.6,Silver,129.3,10,30.4,13,False,False,2025-10-07 13:22:32,13,1,False,0.324
QRY_004914,CUST_0914,The Sneakers makes a strange noise when I use it,Clothing,Technical Support,3.75,2.4,Bronze,91.0,16,192.24,10,False,False,2025-03-01 23:42:34,23,5,True,0.188
QRY_004915,CUST_0915,Can you tell me more about the warranty for Biography?,Books,Product Info,1.19,3.6,Silver,6.2,12,163.83,10,False,False,2024-12-21 19:14:50,19,5,True,0.505
QRY_004916,CUST_0916,The Textbook makes a strange noise when I use it,Books,Technical Support,3.67,2.5,Silver,11.1,15,150.43,10,False,False,2025-08-28 01:23:40,1,3,False,0.155
QRY_004917,CUST_0917,I lost my receipt but want to return this Boots,Clothing,Returns,6.2,2.3,Bronze,10.2,11,222.66,10,False,False,2024-11-30 17:35:41,17,5,True,0.692
QRY_004918,CUST_0918,When will the Novel be back in stock?,Books,Product Info,0.59,5.0,Silver,10.0,16,146.09,8,False,False,2025-08-22 20:45:01,20,4,False,0.079
QRY_004919,CUST_0919,The Boots arrived damaged. How do I return it?,Clothing,Returns,3.36,2.5,Bronze,16.9,9,158.21,9,False,False,2025-05-01 11:50:58,11,3,False,0.331
QRY_004920,CUST_0920,The tracking shows my package is stuck in Heatherborough for 3 days,Clothing,Shipping,1.71,3.9,Silver,81.8,13,259.81,12,False,False,2025-06-16 21:33:30,21,0,False,0.564
QRY_004921,CUST_0921,The tracking shows my package is stuck in East Nancy for 3 days,Sports,Shipping,1.1,3.7,Bronze,20.2,17,108.2,13,False,False,2025-02-09 00:50:03,0,6,True,0.588
QRY_004922,CUST_0922,My package was delivered but I wasn't home. Where is it now?,Books,Shipping,1.39,4.2,Bronze,14.7,11,221.22,12,False,False,2025-04-01 09:08:04,9,1,False,0.567
QRY_004923,CUST_0923,My package was delivered but I wasn't home. Where is it now?,Books,Shipping,1.26,4.0,Bronze,81.7,20,187.98,12,False,False,2025-05-24 19:26:06,19,5,True,0.69
QRY_004924,CUST_0924,Can you tell me more about the warranty for Sweater?,Clothing,Product Info,0.5,5.0,Platinum,14.1,10,135.41,10,False,False,2025-08-19 22:20:15,22,1,False,0.375
QRY_004925,CUST_0925,My order #ORD361301 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,2.77,3.4,Silver,7.7,15,143.39,13,True,False,2024-11-08 23:43:52,23,4,False,0.321
QRY_004926,CUST_0926,Why was I charged tax on my order when I live in New Hampshire?,Electronics,Billing,2.77,2.7,Bronze,9.1,12,123.81,14,False,False,2025-02-16 05:23:39,5,6,True,0.104
QRY_004927,CUST_0927,The tracking shows my package is stuck in North David for 3 days,Clothing,Shipping,2.79,4.5,Bronze,8.9,11,207.97,13,False,False,2025-01-19 21:52:13,21,6,True,0.349
QRY_004928,CUST_0928,I want to return the Couch I ordered. It doesn't fit properly,Home & Garden,Returns,4.45,3.2,Silver,2.2,14,198.66,12,False,False,2025-04-14 05:00:21,5,0,False,0.32
QRY_004929,CUST_0929,I want to return the Smart Watch I ordered. It doesn't fit properly,Electronics,Returns,5.43,3.1,Silver,32.3,9,75.8,13,False,False,2025-10-04 15:53:13,15,5,True,0.257
QRY_004930,CUST_0930,My package was delivered but I wasn't home. Where is it now?,Home & Garden,Shipping,1.98,4.2,Bronze,73.5,6,139.58,12,False,False,2025-06-23 13:16:25,13,0,False,0.132
QRY_004931,CUST_0931,When will the Tablet be back in stock?,Electronics,Product Info,3.18,3.0,Bronze,23.2,12,100.77,8,False,False,2025-08-23 02:29:05,2,5,True,0.137
QRY_004932,CUST_0932,Can I return this Textbook even though it's been 40 days?,Books,Returns,1.18,4.0,Bronze,12.7,14,110.37,11,False,False,2024-11-16 03:59:22,3,5,True,0.16
QRY_004933,CUST_0933,Can you tell me more about the warranty for Sneakers?,Clothing,Product Info,1.71,4.2,Bronze,11.9,15,140.15,10,False,False,2025-01-15 18:59:57,18,2,False,0.174
QRY_004934,CUST_0934,My credit card shows a charge of $400.00 but I only ordered items worth $172.00,Books,Billing,1.9,2.8,Bronze,16.9,16,126.77,15,False,False,2025-09-14 16:23:54,16,6,True,0.201
QRY_004935,CUST_0935,The Novel makes a strange noise when I use it,Books,Technical Support,4.43,2.4,Silver,9.0,10,111.87,10,False,False,2025-06-19 03:22:22,3,3,False,0.086
QRY_004936,CUST_0936,The tracking shows my package is stuck in Patrickberg for 3 days,Home & Garden,Shipping,0.55,5.0,Gold,8.4,11,201.82,12,False,False,2025-07-16 23:19:54,23,2,False,0.142
QRY_004937,CUST_0937,Why was I charged tax on my order when I live in Alaska?,Electronics,Billing,4.4,3.2,Silver,104.9,9,187.74,13,False,False,2024-10-27 22:01:16,22,6,True,0.335
QRY_004938,CUST_0938,Can you expedite shipping for order #ORD604786? I need it urgently,Clothing,Shipping,2.17,3.5,Bronze,33.4,13,159.97,11,True,True,2025-05-12 15:50:31,15,0,False,0.026
QRY_004939,CUST_0939,Is the Programming Book compatible with Cookbook?,Books,Product Info,0.83,5.0,Silver,9.7,13,117.31,7,False,False,2024-11-10 08:50:25,8,6,True,0.421
QRY_004940,CUST_0940,Can you expedite shipping for order #ORD894981? I need it urgently,Books,Shipping,1.78,3.4,Bronze,16.3,10,151.37,11,True,True,2025-03-04 01:27:13,1,1,False,0.366
QRY_004941,CUST_0941,I need to change the delivery address for order #ORD157634,Electronics,Shipping,2.69,5.0,Silver,9.4,9,170.21,10,True,False,2024-10-21 12:04:31,12,0,False,0.463
QRY_004942,CUST_0942,My order #ORD150539 was supposed to arrive yesterday but I haven't received it,Sports,Shipping,2.55,4.2,Bronze,35.9,15,185.79,13,True,False,2024-11-25 14:59:06,14,0,False,0.269
QRY_004943,CUST_0943,I was charged twice for my order #ORD843127. Can you help me get a refund?,Sports,Billing,1.69,4.9,Bronze,24.8,16,120.17,15,True,False,2025-05-06 14:14:24,14,1,False,0.376
QRY_004944,CUST_0944,Can I return this Jeans even though it's been 40 days?,Clothing,Returns,4.28,2.8,Silver,0.8,13,254.9,11,False,False,2025-06-22 07:23:30,7,6,True,0.782
QRY_004945,CUST_0945,I can't connect my T-shirt to WiFi. What should I do?,Clothing,Technical Support,4.49,2.2,Silver,8.3,12,199.72,11,False,False,2025-03-12 00:47:47,0,2,False,0.381
QRY_004946,CUST_0946,Why was I charged tax on my order when I live in Vermont?,Home & Garden,Billing,5.83,2.5,Bronze,2.6,8,182.3,13,False,False,2024-11-22 22:16:11,22,4,False,0.352
QRY_004947,CUST_0947,When will the Smart Watch be back in stock?,Electronics,Product Info,1.56,4.2,Silver,15.1,7,157.86,9,False,False,2025-06-18 15:30:36,15,2,False,0.192
QRY_004948,CUST_0948,I lost my receipt but want to return this iPhone,Electronics,Returns,6.36,3.2,Silver,1.9,7,158.81,10,False,False,2025-08-20 22:10:06,22,2,False,0.347
QRY_004949,CUST_0949,I ordered Comic Book but received Couch instead,Books,Returns,2.17,3.3,Bronze,3.5,9,157.29,8,False,False,2024-10-20 12:41:08,12,6,True,0.084
QRY_004950,CUST_0950,The Programming Book makes a strange noise when I use it,Books,Technical Support,3.24,1.6,Gold,29.7,7,179.26,11,False,False,2025-04-26 23:52:32,23,5,True,0.763
QRY_004951,CUST_0951,How do I reset my Boots to factory settings?,Clothing,Technical Support,4.11,2.5,Bronze,24.5,9,204.0,9,False,False,2025-01-06 19:13:48,19,0,False,0.311
QRY_004952,CUST_0952,Can you tell me more about the warranty for Yoga Mat?,Sports,Product Info,0.96,5.0,Gold,88.0,24,197.14,11,False,False,2025-05-22 10:12:01,10,3,False,0.36
QRY_004953,CUST_0953,I need to change the delivery address for order #ORD118297,Sports,Shipping,0.71,4.8,Gold,24.9,14,143.74,10,True,False,2024-12-21 02:03:50,2,5,True,0.215
QRY_004954,CUST_0954,I need to change the delivery address for order #ORD986440,Electronics,Shipping,2.31,4.3,Bronze,10.8,12,192.34,10,True,False,2025-04-03 22:03:25,22,3,False,0.422
QRY_004955,CUST_0955,Can you tell me more about the warranty for Vacuum Cleaner?,Home & Garden,Product Info,1.6,5.0,Silver,15.2,18,163.1,11,False,False,2025-08-18 17:54:34,17,0,False,0.469
QRY_004956,CUST_0956,I was charged twice for my order #ORD143553. Can you help me get a refund?,Books,Billing,2.69,4.3,Bronze,86.3,10,52.52,15,True,False,2024-12-23 08:44:57,8,0,False,0.226
QRY_004957,CUST_0957,The Bike Helmet app keeps crashing on my phone,Sports,Technical Support,6.69,2.7,Bronze,27.5,14,104.97,9,False,False,2024-12-09 01:33:24,1,0,False,0.452
QRY_004958,CUST_0958,Can I return this Biography even though it's been 40 days?,Books,Returns,2.36,2.9,Bronze,25.6,11,93.36,11,False,False,2025-01-28 23:57:41,23,1,False,0.077
QRY_004959,CUST_0959,I need to change the delivery address for order #ORD629726,Electronics,Shipping,4.34,2.6,Bronze,26.7,16,208.67,10,True,False,2025-08-16 03:32:24,3,5,True,0.223
QRY_004960,CUST_0960,I was charged twice for my order #ORD398350. Can you help me get a refund?,Home & Garden,Billing,1.21,4.0,Gold,6.7,12,136.37,15,True,False,2025-09-17 12:22:15,12,2,False,0.128
QRY_004961,CUST_0961,Can you expedite shipping for order #ORD256027? I need it urgently,Home & Garden,Shipping,1.52,4.8,Bronze,58.1,11,106.09,11,True,True,2025-08-18 19:04:43,19,0,False,0.159
QRY_004962,CUST_0962,My package was delivered but I wasn't home. Where is it now?,Sports,Shipping,1.43,4.3,Gold,21.0,8,154.99,12,False,False,2024-12-23 16:22:00,16,0,False,0.124
QRY_004963,CUST_0963,My credit card shows a charge of $108.00 but I only ordered items worth $129.00,Sports,Billing,1.61,3.7,Bronze,1.4,13,213.38,15,False,False,2025-05-12 18:03:21,18,0,False,0.135
